Welche Aussagen treffen auf den Radix Trie zu?;Routerknoten sind Knoten mit mind. 2 Nachfolgern;Jedes Wort wird in einem Datenknoten gespeichert;Hat der Routerknoten nur einen Nachfolger so ist es immer ein Routerknoten;Ein Radix Trie kann höchstens m Datensätze aufnehmen;keines;23;
Welche Aussagen treffen auf den Indexed Trie zu?;Es gibt Flags, welche die gültigen Wortenden markieren;Es gibt nun bis zu |A| Nachfolger;Die next Variable veweist auf den Nachfolgeknoten;Es gibt keine Datenknoten mehr;keines;1234;
Welche sind Varianten des Indexed Trie?;Suffix Compression;Linked Trie;Radix Trie;Packed Trie;keines;124;
Welche Aussagen treffen auf den Linked Trie zu?;Der zeitliche Aufwand wird durch das lineare Sondieren erhöht in Bezug auf den Indexed Trie;Ist keine Variante des Indexed Tries;Dient zur Reduzierung der leeren Einträge;Ist vom Speicheraufwand gleich wie der Indexed Trie;keines;13;
Welche Aussagen treffen auf die Suffix Compression zu?;Die betroffenen Worte können nicht mehr individuell verändert werden;Die Suffix Compression sollte bei einem Indexed Trie immer durchgeführt werden;Die Baumstruktur des Tries bleibt bestehen;Wenn alle end-Flags und alle next-Verweise ident sind, werden die Knoten zusammengefasst;keines;14;
Welche Aussagen treffen auf den Packed Trie zu?;Die globale Variable wurzel muss immer 1 sein;Knoten dürfen überlappend gespeichert werden;Der Packed Trie wird durch ein großes Feld T dargestellt;Dient im Allgemeinen zur Befreiung von Speicher;keines;234;
Was sind gültige Wörter im Packed Trie aus Bild 14?;ac;dcb;ddc;ddab;keines;5;14.png
Was sind gültige Wörter im Packed Trie aus Bild 14?;abd;ab;a;dac;keines;23;14.png
Was sind gültige Wörter im Packed Trie aus Bild 14?;abda;dab;da;dc;keines;134;14.png
Was sind gültige Wörter im Packed Trie aus Bild 14?;ddb;dcba;b;ddd;keines;4;14.png
Was sind gültige Wörter im Packed Trie aus Bild 14?;dcda;dda;aa;c;keines;12;14.png
Was sind gültige Wörter im Indexed Trie aus Bild 15?;AAA;AB;B;AEC;keines;13;15.png
Was sind gültige Wörter im Indexed Trie aus Bild 15?;ACD;DDA;DDE;ABD;keines;23;15.png
Was sind gültige Wörter im Indexed Trie aus Bild 15?;AAB;DA;A;AAC;keines;4;15.png
Was sind gültige Wörter im Indexed Trie aus Bild 15?;ABE;ABD;DC;DA;keines;1;15.png
Was sind gültige Wörter im Indexed Trie aus Bild 15?;AAD;AE;ABA;E;keines;23;15.png
Wurde in Bild 15 eine Suffix Compression durchgeführt?;Ja;Nein;Weder noch;;;1;15.png
00101 ist ein gültiger Schlüssel für den Datensatz ... (Bild 16) ;E;I;N;U;keines;1;16.png
10100 ist ein gültiger Schlüssel für den Datensatz ... (Bild 16);E;I;N;U;keines;4;16.png
10101 ist ein gültiger Schlüssel für den Datensatz ... (Bild 16);E;I;N;U;keines;4;16.png
01110 ist ein gültiger Schlüssel für den Datensatz ... (Bild 16);E;I;N;U;keines;3;16.png
11111 ist ein gültiger Schlüssel für den Datensatz ... (Bild 16);E;I;N;U;keines;5;16.png
Welche der folgenden Aussagen sind korrekt?;Für die Christophides-Heuristik wird ein perfektes Matching bestimmt;Für die Spanning-Tree-Heuristik wird ein perfektes Matching bestimmt;Für die Spanning-Tree-Heuristik wird ein minimal aufspannender Baum bestimmt;Für die Christophides-Heuristik wird ein minimal aufspannender Baum bestimmt;Keine;134;
Welche der folgenden Aussagen sind korrekt?;Heuristiken liefern zulässige Lösungen, die immer optimal sein müssen;Heuristiken liefern zulässige Lösungen, die nicht notwendigerweise optimal sind;Heuristiken mit Gütegarantien, werden auch approximative Algorithmen genannt;Bei NP schweren Problemen können größere Instanzen meistens nicht exakt gelöst werden;Keine;234;
Welche Aussagen treffen auf der Christophides-Heuristik zu?;Es kann mehrere perfekte Matchings geben;Das perfekte Matching sollte das kleinstmögliche Gewicht haben;Das perfekte Matching sollte das größtmögliche Gewicht haben;Das symmetrische TSP kann mittels der Christophides-Heuristik gelöst werden ;Keine;124;
Welche Aussagen über das perfekte Matching sind korrekt?;Ein perfektes Matching entspricht einer Kantenmenge, die jeden Knoten genau einmal enthält;Ein perfektes Matching entspricht einer Kantenmenge, die jeden Knoten genau zweimal enthält;Ein perfektes Matching mit minimalem Gewicht kann in O(n^3) gefunden werden;Ein perfektes Matching mit minimalem Gewicht kann in polynomieller Zeit gefunden werden;Keine;134;
Bild 17 stellt einen minimalen Spannbaum dar. Was muss für die Spanning-Tree-Heuristik noch getan werden?;Perfektes Matching finden;Kanten verdoppeln;Eulertour bestimmen;Ergebnistour bestimmen;Keine;234;17.png
Bild 17 stellt einen minimalen Spannbaum dar. Was muss für die Christophides-Heuristik noch getan werden?;Perfektes Matching finden;Kanten verdoppeln;Eulertour bestimmen;Ergebnistour bestimmen;Keine;134;17.png
In Bild 18 wird der minimale Spannbaum in schwarz dargestellt. Welche Kanten müssen für das perfekte Matching der Christophides-Heuristik dazugenommen werden?;AW;KF;KW;AF;Keine;34;18.png
In Bild 19 wird der minimale Spannbaum in schwarz dargestellt. Welche Aussagen über der Christophides-Heuristik sind korrekt?;Das perfekte Matching ist eindeutig;Das perfekte Matching ist nicht eindeutig;Das perfekte Matching besteht aus 2 Kanten;Das perfekte Matching besteht aus 2 Knoten;Keine;13;19.png
In Bild 19 wird der minimale Spannbaum in schwarz dargestellt. Welche Kombinationen wären für das perfekte Matching der Christophides-Heuristik korrekt?;KF und AF;KF und WF;BF und KF;KF und AW;Keine;5;19.png
In Bild 19 wird der minimale Spannbaum in schwarz dargestellt. Welche Kanten müssen für das perfekte Matching der Christophides-Heuristik dazugenommen werden?;KF;AW;WF;AK;Keine;34;19.png
In Bild 20 wird der minimale Spannbaum in schwarz dargestellt. Welche Aussagen über der Christophides-Heuristik sind korrekt?;Das perfekte Matching ist eindeutig;Das perfekte Matching ist nicht eindeutig;Das perfekte Matching besteht aus 2 Kanten;Das perfekte Matching hat ein Gewicht von 100;Keine;23;20.png
In Bild 20 wird der minimale Spannbaum in schwarz dargestellt. Welche Kombinationen wären für das perfekte Matching der Christophides-Heuristik korrekt?;AW und AF;AK und WF;AW und KF;AF und KW;Keine;234;20.png
Was wären gültige TSP Touren für die Eulertour in Bild 21, wenn A als Startknoten gewählt wird?;AKDWBFA;AKBFDWA;AKDWKBFA;AKBFAKDW;Keine;12;21.png
Welche Aussagen über das Traveling Salesman Problem (TSP) sind korrekt?;Ein TSP heißt metrisch, wenn die Dreiecksungleichung für die Distanzmatrix erfüllt ist;Das symmetrische TSP kann mittels der Spanning-Tree-Heuristik gelöst werden;TSP stellt ein Minimierungsproblem dar;TSP stellt ein Maximierungsproblem dar;Keine;123;
Welche der folgenden Aussagen sind korrekt?;Das symmetrische TSP kann nicht mittels der Christophides-Heuristik gelöst werden ;Eine Eulertour beinhaltet jede Kante genau einmal;Ein Graph indem jeder Knoten einen geraden Grad hat, besitzt immer eine Eulertour;Die Eulertour ist immer eindeutig;Keine;23;
Welche Aussagen über Gütegarantien sind korrekt?;Für Minimierungsprobleme muss die Gütegarantie >= 1 sein;Für Maximierungsprobleme muss die Gütegarantie <= 1 sein;Wenn die Gütegarantie genau dem Wert 1 entspricht, so liegt ein exakter Algorithmus vor;Wenn ein exakter Algorithmus vorliegt, so entspricht die Gütegarantie genau dem Wert 1;Keine;1234;
Was bedeutet es, wenn ein Algorithmus für ein Minimierungsproblem eine Gütegarantie von 2 hat?;Der Algorithmus liefert genau 2 Lösungen;Im schlechtesten Fall ist die Lösung der Heuristik mindestens 2 Mal teurer, als die optimale Lösung;Es liegt ein exakter Algorithmus vor;Die Laufzeit des Algorithmus beträgt O(2n);Keine;5;
Welche Aussagen treffen auf der Gütegarantie bei Minimierungsproblemen zu?;Bei einer Gütegarantie von 1, liegt ein exakter Algorithmus vor;Je kleiner die Gütegarantie, desto besser ist die Lösung;Je größer die Gütegarantie, desto besser ist die Lösung;Die Gütegarantie muss >= 1 sein;Keine;124;
Welche Aussagen treffen auf der Gütegarantie bei Maximierungsproblemen zu?;Je kleiner die Gütegarantie, desto besser ist die Lösung;Je größer die Gütegarantie, desto besser ist die Lösung;Die Gütegarantie muss >= 1 sein;Bei einer Gütegarantie von 1, liegt ein exakter Algorithmus vor;Keine;24;
Welche Aussagen über Gütegarantien von Heuristiken sind korrekt?;Die Spanning-Tree-Heuristik hat für das metrische TSP eine Gütegarantie von 2;Die Christophides-Heuristik hat für das metrische TSP eine Gütegarantie von 1.5;Die Christophides-Heuristik hat eine bessere Gütegarantie als die Spanning-Tree-Heuristik ;Die Spanning-Tree-Heuristik hat eine bessere Gütegarantie als die Christophides-Heuristik;Keine;123;
Welche Verbesserungsheuristiken kennen wir?;Christophides-Heuristik;Lokale Suche;Simulated Annealing;Branch and Bound;Keine davon;23;
Welche Verbesserungsheuristiken kennen wir?;Spanning Tree Heuristik;Simulated Annealing;Tabu-Suche;Evolutionäre Algorithmen;Keine davon;234;
Welche Aussagen über Verbesserungsheuristiken stimmen?;Verbesserungsheuristiken liefern immer die optimale Lösung;Verbesserungsheuristiken benötigen eine gültige Lösung als Ausgangspunkt;Verbesserungsheuristiken haben bestimmte Gütegarantien;Verbesserungsheuristiken liefern nie eine optimale Lösung;Keine davon;2;
Welche Aussagen über Lokale Suche stimmen?;Lokale Suche operiert auf einer Nachbarschaft;Eine Nachbarschaft ist die Menge aller Lösungen, die durch einen Zug von einer anderen Lösung aus erreicht werden können;Die Nachbarschaft enthält nur gültige Lösungen;Es gibt verschiedene Strategien, Lösungen aus der Nachbarschaft auszuwählen;Keine davon;124;
Welche Aussagen über Lokale Suche stimmen?;Die schnellste Möglichkeit, eine neue Lösung aus einer Nachbarschaft zu erhalten, ist die Best Improvement Strategie;Die Random Neighbor Strategie liefert immer eine bessere Lösung als die aktuelle;Die First Improvement Strategie liefert immer eine bessere Lösung als die aktuelle;Die Best Improvement Strategie hat den höchsten Aufwand;Keine davon;34;
Welche Aussagen über Lokale Suche stimmen?;Lokale Suche lässt sich auf Optimierungsaufgaben anwenden;Lokale Suche liefert ein lokales Optimum;Lokale Suche liefert ein globales Optimum;2-Opt ist eine Möglichkeit, eine lokale Suche in einem TSP durchzuführen;Keine davon;124;
Welche Aussagen über r-Opt Verfahren stimmen?;Beim 2-Opt Verfahren werden zwei Kanten einer TSP-Tour vertauscht;Beim 2-Opt Verfahren werden vier Kanten einer TSP-Tour vertauscht;Beim r-Opt Verfahren werden r Kanten einer TSP-Tour vertauscht;Beim r-Opt Verfahren können verschiedene Nachbarschafts-Strategien angewendet werden;Keine davon;134;
Welche Schritte könnten diese existierende Lösung eines geometrischen TSPs durch 2-Opt verbessern? (Bild 22);Ersetzen von Kanten AE und BF durch AB und EF;Ersetzen von Kanten CE und BF durch BE und CF;Ersetzen von Kanten BD und CE durch BC und DE;Ersetzen von Kanten AE und CE und DC durch AC und CD und DE;Keine davon;13;22.png
Welche Aussagen über Simulated Annealing stimmen?;Simulated Annealing ist eine Verbesserung der Lokalen Suche;Simulated Annealing kann lokalen Optima entkommen;Simulated Annealing rechnet immer mit einer gefundenen besseren Lösung weiter;Simulated Annealing rechnet immer mit einer schlechteren Lösung weiter;Keine davon;12;
Welche Aussagen über Simulated Annealing stimmen?;Simulated Annealing findet immer die optimale Lösung;"Simulated Annealing benutzt eine größer werdende ""Temperatur"", um über eine Lösung zu entscheiden";Simulated Annealing benutzt fixe Temperatur, um über Lösungen zu entscheiden;"Bei Simulated Annealing gibt es genau eine Möglichkeit, die ""Temperatur"" anzupassen";Keine davon;5;
Welche Aussagen über Tabu-Suche stimmen?;Tabu-Suche ist eine Verbesserung der lokalen Suche;Tabu-Suche liefert immer die optimale Lösung;Tabu-Suche verwendet ein Gedächtnis;Tabu-Suche ignoriert alle bereits gefundenen Lösungen;Keine davon;13;
Welche Aussagen über Tabu-Suche stimmen?;Tabu-Suche muss immer alle gefundenen Lösungen speichern;Tabu-Suche kann auch nur Teile von Lösungen speichern;Tabu-Suche vergisst gefundene Lösungen nach einer Weile ;Tabu-Suche ist eine Verbesserung des Simulated Annealing;Keine davon;23;
Welche Prinzipien sind Teil eines Evolutionären Algorithmus?;Mutation;Selektion;Isolation;Rekombination;Keine davon;124;
Welche Aussagen über Evolutionäre Algorithmen sind korrekt?;Der Algorithmus geht von einer einzelnen bestehenden Lösung aus;Durch Selektion gelangen neue Eigenschaften in eine Lösung;Durch Rekombination gelangen neue Eigenschaften in eine Lösung;Schlechtere Lösungen werden mit einer hohen Wahrscheinlichkeit weiterverwendet;Keine davon;5;
Welche Aussagen über Evolutionäre Algorithmen sind korrekt?;Der Selektionsdruck ist der Faktor, mit dem die bessere Lösung öfter genommen wird als eine schlechtere;Niedriger Selektionsdruck bedeutet, alle Lösungen haben ähnliche Bewertungen;Hoher Selektionsdruck führt dazu, dass die Suche eher einer Zufalls-Suche ähnelt;Eine neue Lösung kann nur durch Kombination der Eltern-Lösungen entstehen;Keine davon;12;
Welche der folgenden Lösungen könnten aus einer solchen Lösungsmenge durch Rekombination erzeugt werden: {ABCDE, GHIJK, VWXYZ};ABXDE;ABUDE;GHXYZ;GHCDK;Keine davon;134;
Welche der folgenden Lösungen könnten aus einer solchen Lösungsmenge durch Mutationen erzeugt werden: {ABCDE, GHIJK, VWXYZ};ABXDE;ABUDE;AEBCD;ABIJK;Keine davon;1234;
Welche Aussagen treffen auf Branch-and-Bound zu?;Beim Bounding wird für jedes Teilproblem eine obere Schranke berechnet;Beim Bounding wird für jedes Teilproblem eine untere Schranke berechnet;Teilprobleme mit L >= U müssen weiter verfolgt werden;Branching verfolgt das Divide-and-Conquer Prinzip;Keine davon;124;
Welchen Wert hat L nach der Zeilenreduktion? (Bild 23);9;10;11;12;Keine davon;2;23.png
Welchen Wert hat L = 10 nach der Spaltenreduktion? (Bild 24);9;10;11;12;Keine davon;2;24.png
Welche Aussagen treffen auf den Nulldigraphen in Bild 25 zu?;Der Graph beinhaltet eine Tour;Es muss ein Branching durchgeführt werden;Das Traveling Salesman Problem ist gelöst;Es ergeben sich zwei neue Teilprobleme;Keine davon;24;25.png
Handelt es sich beim Graphen in Bild 26 um einen Nulldigraph?;Ja;Nein;;;;1;26.png
Ordne die Schritte des Branch-and-Bound Algorithmus chronologisch;Zeilenreduktion;Branching;Anfangsproblem definieren;Ungelöstes Teilproblem wählen;Definiere Nulldigraph;34152;
Welche Aussagen treffen auf Branch-and-Bound zu?;Kanten werden mit einen Plausibilitätskriterium auf 0 bzw. 1 gesetzt;Das ATSP wird mit einem ungerichteten Graphen dargestellt;Die Laufzeit beträgt im Worst-Case 2^N;Das TSP ist ein P-schwieriges Problem;Keine davon;13;
Welche Laufzeiten sind für den Fibonacci-Heap korrekt?;Insert: O(log n);ExtractMax: O(n log n);ExtractMax: O(1);IncreaseKey: O(log n);Keine davon;5;
Welche Operationen werden bei der Priority Queue benötigt?;IncreaseKey;ExtractMax;Search;Insert;Keine davon;124;
Ordne die Schritte von extractMax chronologisch.;Durchlaufe alle Wurzeln, um neues Maximum zu finden;Extrahiere Maximum;Währenddessen Heap aufräumen;Mache alle Kinder zu nicht angeregten Wurzelknoten;;2413;
Welche Aussagen treffen auf der Operation increaseKey(var H, v, newKey) zu?;Ist die Heapeigenschaft verletzt wird v ein Wurzelknoten;Der Prioritätswert von v wird auf newKey gesetzt;Wenn Vater von v nicht angeregt war wird er angeregt;Es muss überprüft werden ob Heapeigenschaften noch erfüllt sind;Keine davon;1234;
Welche Aussagen treffen auf der amortisierten Analyse zu?;Algorithmen werden anhand einzelner Operationen analysiert;Algorithmen werden anhand von Sequenzen von Operationen analysiert;Billige Operationen werden systematisch verteuert, damit die Kosten teurer Operationen gesenkt werden;Die amortisierte Analyse ist eine Worst-Case-Analyse für eine Sequenz von Operationen;Keine;234;
Was für Möglichkeiten gibt es, um eine amortisierte Analyse durchzuführen?;Aggregat-Methode;Bankkonto-Methode;Sparkassen-Methode;Potenzialfunktion-Methode;Keine;124;
Welche Aussagen treffen auf der Aggregat-Methode zu?;Es ist die primitivste Form, um die amortisierten Kosten zu berechnen;Diese Methode ist in vielen Fällen sehr gut geeignet;Für eine Sequenz von Operationen werden die Kosten aufsummiert und durch die Anzahl der Operationen dividiert ;Die Durchschnittskosten sind im Allgemeinen stark von der Anzahl und Wahl der Operationen abhängig;Keine;134;
Welche Aussagen treffen auf der Bankkonto-Methode zu?;Amortisierte Kosten werden mit Hilfe eines virtuellen Kontos berechnet;Für jede billige Operation wird absichtlich mehr als die tatsächlich notwendigen Kosten ausgegeben ;Für teure Operationen wird das Guthaben am Konto eingesetzt, damit diese günstiger ausfallen;Die Methode ist in vielen Fällen besser geeignet als die Aggregat-Methode;Keine;1234;
Welche Aussagen treffen auf der Potenzialfunktion-Methode zu?;Sie ist mächtiger als die Bankkonto-Methode;Sie betrachtet die Konfiguration der Datenstruktur, auf der operiert wird;Die Potentialfunktion gibt den Grad der Unordnung im Vergleich zum Idealzustand an;Je höher das Potenzial, desto niedriger ist die Wahrscheinlichkeit, dass die darauffolgenden Operationen teuer ausfallen werden;Keine;123;
